split,file_name,blood_group,category_name,bbox_area_ratio,r_mean,g_mean,b_mean,r_std,g_std,b_std,gray_mean,gray_std,edge_density
train,AB+ (33)_jpg.rf.etJYnRj4nxiz9nmcuTfD.jpg,AB+,A,0.2550564256678912,133.23329,128.14096,133.2052,32.823456,55.293625,53.762264,131.52647,43.842148,0.2499701635039981
train,AB+ (33)_jpg.rf.etJYnRj4nxiz9nmcuTfD.jpg,AB+,D,0.2235666532617438,148.12413,108.884155,102.37984,12.285153,37.719135,36.991497,119.79604,28.276867,0.24996104402025712
train,AB+ (55)_jpg.rf.F4NXjUIVL6w5CqFE9cZ1.jpg,AB+,D,0.21915760047125632,161.93604,100.878845,92.011696,10.991184,34.346573,35.91523,118.275536,25.915192,0.2496991576413959
train,AB+ (55)_jpg.rf.F4NXjUIVL6w5CqFE9cZ1.jpg,AB+,A,0.20852249114565038,115.188255,77.9266,78.203,32.1342,54.048115,52.98796,90.43929,45.247356,0.2500043878894252
train,AB+ (55)_jpg.rf.F4NXjUIVL6w5CqFE9cZ1.jpg,AB+,B,0.20165907058599694,156.98541,124.79527,101.03517,20.358435,50.35742,42.544327,127.60528,35.618183,0.24999089286364795
train,B+ (17)_jpg.rf.F3arLUzciFDM1eg9EOne.jpg,B+,D,0.16175447913788338,156.57266,104.099335,93.94296,10.895691,32.76878,36.322285,118.205,24.961998,0.24799885648942252
train,B+ (17)_jpg.rf.F3arLUzciFDM1eg9EOne.jpg,B+,B,0.1629543739355422,160.93228,110.03676,91.76844,12.785204,38.238476,46.089535,120.912506,30.205904,0.24914071354654313
train,A+ (71)_jpg.rf.FYmWK5cEp30NPiNLXG9p.jpg,A+,D,0.1324512933040835,158.55005,82.96665,86.43207,14.173644,60.156208,58.93123,109.31624,42.49705,0.24995796482496555
train,A+ (71)_jpg.rf.FYmWK5cEp30NPiNLXG9p.jpg,A+,A,0.17355649246667632,151.16537,75.713264,79.50113,13.699102,71.172,68.07909,102.1266,49.915024,0.2499196420535634
train,O+ (134)_jpg.rf.78iYZI4QttbDxjhCTbx7.jpg,O+,D,0.16848063633143334,182.10725,94.53659,105.790085,19.241488,42.149807,51.934483,127.478004,37.302155,0.24994133291614518
train,B- (38)_jpg.rf.6uAQSf9iw7FebkCqm6aP.jpg,B-,B,0.2606252727445214,160.6282,103.96016,68.019135,24.982067,63.10858,55.79453,110.86916,44.485725,0.24999243181061362
train,O+ (188)_jpg.rf.MfHesiiPoZwyxnPc2Q3b.jpg,O+,D,0.07500651102421921,159.32011,107.18987,101.90584,16.708572,40.431488,41.56422,122.80529,31.652376,0.24995530626382712
train,AB- (17)_jpg.rf.3kZrLoi3BiSmTlNVCUhc.jpg,AB-,A,0.24608880713481063,108.56221,149.10321,155.73825,29.151749,28.625149,27.05198,137.80122,24.04848,0.24272363558623217
train,AB- (17)_jpg.rf.3kZrLoi3BiSmTlNVCUhc.jpg,AB-,B,0.2705607555474051,156.57524,123.98329,107.946236,15.128138,41.640316,41.99774,129.50159,31.220911,0.2499965357167602
train,O+ (92)_jpg.rf.Mh28N56rfhEzvHaM6bPR.jpg,O+,D,0.16474937941734924,142.05699,91.21026,80.22675,11.530558,40.513054,41.83011,104.49801,30.365595,0.24994896062901445
train,B- (39)_jpg.rf.3T8rtiuJng3rRPbnaCU0.jpg,B-,B,0.22656034603460348,140.28883,113.254974,70.16614,19.25668,51.006523,43.510796,107.90331,35.733494,0.24996632996632998
train,B- (39)_jpg.rf.3T8rtiuJng3rRPbnaCU0.jpg,B-,D,0.154714468113478,125.772484,48.692043,54.735786,16.766693,52.923084,50.350822,76.4001,39.237637,0.2483379029801265
train,O+ (96)_jpg.rf.3oZhBQKVXhzjmvKQtJxZ.jpg,O+,D,0.22140131248731099,140.41309,76.16459,67.0705,13.64358,55.36889,57.01303,94.54939,41.083282,0.24993954892506998
train,B+ (46)_jpg.rf.4fmsJ5vMCjwjJXaK8OB7.jpg,B+,B,0.19263580583041814,148.89565,84.0161,74.13631,18.218813,60.01111,56.38933,102.34936,43.631237,0.2499577506078739
train,B+ (46)_jpg.rf.4fmsJ5vMCjwjJXaK8OB7.jpg,B+,D,0.18444390204897554,141.34738,71.24613,70.816734,17.714426,58.151314,54.334076,94.470085,42.478027,0.2499720808251107
train,B- (31)_jpg.rf.Mh2ZzWlv9JPk1uy8Svr2.jpg,B-,B,0.1816442874908208,195.59338,171.5924,155.33221,15.383546,26.174725,31.375584,174.17267,22.360678,0.24578301835706937
train,B- (82)_jpg.rf.MqNshp9oCAR9qcCh6Hy5.jpg,B-,B,0.21644049111717215,170.35396,137.31056,114.298706,16.16181,49.003784,55.400646,140.6544,38.18669,0.24997717207688444
train,A+ (191)_jpg.rf.poT4Gv7AkrtIqHuSEW9m.jpg,A+,A,0.11005095360585478,146.03293,88.04736,86.63097,22.490345,53.186646,49.73135,106.90376,40.53196,0.24992616241455937
train,A+ (191)_jpg.rf.poT4Gv7AkrtIqHuSEW9m.jpg,A+,D,0.10043832990360663,142.04727,94.46682,84.66238,8.359668,31.260855,32.6561,107.05883,23.016666,0.2418929815694339
train,O+ (95)_jpg.rf.pdmcDFwGoHt7UuQKQONE.jpg,O+,D,0.16212220197155333,161.61287,111.770515,102.197075,9.2992325,40.531666,44.65052,125.19349,30.401169,0.24499962189957653
train,B+ (41)_jpg.rf.ZmmVTkeiDlpBoxuxzpwy.jpg,B+,B,0.1393134575112574,164.4381,146.55635,90.50486,18.05735,44.033165,49.25687,133.83311,33.76089,0.24994475138121547
train,B+ (41)_jpg.rf.ZmmVTkeiDlpBoxuxzpwy.jpg,B+,D,0.11518449653688265,169.47333,122.451515,116.925415,24.4093,52.711113,55.98071,136.28342,43.27274,0.2494747196537478
train,O+ (72)_jpg.rf.aNlS03WypNsE21HPRz9X.jpg,O+,D,0.1606402589270339,109.83836,40.995434,45.08917,16.504908,41.852386,39.015312,65.307655,31.146667,0.24550964634575317
train,A+ (28)_jpg.rf.Zp93POlozKU2byiig9Nj.jpg,A+,A,0.22216901109775924,121.84837,118.06455,119.44338,33.312626,49.764885,48.487213,119.78539,42.428284,0.2497322798182397
train,A+ (28)_jpg.rf.Zp93POlozKU2byiig9Nj.jpg,A+,D,0.18546241734514865,158.50787,73.23593,75.03288,12.937091,60.46287,58.50469,102.25891,42.77641,0.24994682166494017
train,A+ (16)_jpg.rf.aN3CjSHVEBicm5ufwqkP.jpg,A+,D,0.21450709250049002,157.24678,85.78268,89.65508,19.750969,58.286095,54.754543,110.89486,43.22209,0.24976258309591642
train,A+ (16)_jpg.rf.aN3CjSHVEBicm5ufwqkP.jpg,A+,A,0.21323064994936627,100.12603,78.34375,81.235756,51.39438,69.108444,67.2982,86.56851,62.202507,0.24660268530263504
train,B- (99)_jpg.rf.acppuXOcB068Z4tf4Kig.jpg,B-,B,0.25638334048948047,155.75853,126.95713,109.00418,16.330399,53.336685,52.47181,130.57329,39.029507,0.25
train,B- (81)_jpg.rf.poyVODK6nHaDQ9MRuGgJ.jpg,B-,B,0.2042772413428216,157.82368,131.44707,107.61733,19.077978,49.370064,44.276398,132.29604,35.556797,0.2499279621945597
train,O+ (48)_jpg.rf.p7iDP4mkb7mVfKqStHwO.jpg,O+,D,0.19334873665407237,141.95482,106.86296,104.029945,36.577206,66.99223,68.94993,117.61592,56.77282,0.2499429666468951
train,B+ (66)_jpg.rf.pHtPYq0sxbyTxI9srgza.jpg,B+,D,0.12044419134396356,110.96204,73.5656,66.113495,29.119713,50.456184,51.968685,83.54705,43.572914,0.24974900405523698
train,B+ (66)_jpg.rf.pHtPYq0sxbyTxI9srgza.jpg,B+,B,0.16639446426268964,165.93372,105.590965,102.22948,15.152121,62.388012,64.3734,124.58471,46.190327,0.24995088662565268
train,A- (64)_jpg.rf.ynqekMsDGWTCnFhkf2MG.jpg,A-,A,0.2371750469098473,116.839874,149.87178,155.31874,28.196482,27.609505,25.967215,140.67679,23.666437,0.24916943521594684
train,B- (63)_jpg.rf.yoCHlcvWG5LrNKIXgqdu.jpg,B-,B,0.29821048928238586,155.55571,126.88726,109.68717,16.152792,52.785057,52.309364,130.71005,38.726585,0.24999673905954478
train,AB+ (153)_jpg.rf.qCShr146K78SZrtbXLiA.jpg,AB+,A,0.11078260438563269,81.09464,113.84823,119.26235,52.8933,56.014874,57.006508,104.73507,51.856464,0.24999425379823936
train,AB+ (153)_jpg.rf.qCShr146K78SZrtbXLiA.jpg,AB+,B,0.14461922215641768,163.2448,132.17732,114.3838,26.609554,63.062843,58.79251,136.60197,48.474262,0.24978477432050178
train,AB+ (153)_jpg.rf.qCShr146K78SZrtbXLiA.jpg,AB+,D,0.20510433454238586,149.50087,101.11271,95.361916,19.410648,45.60734,43.82918,115.32518,35.500114,0.24999069536629243
train,O+ (38)_jpg.rf.0X55G7TxsY16tGBxV623.jpg,O+,D,0.11282038587901824,134.51411,84.625084,77.1106,23.66353,55.138744,58.088024,98.74993,45.198242,0.2467065596808559
train,A+ (145)_jpg.rf.ogTdSyA2NZyJ4AdbaWbJ.jpg,A+,D,0.16153111709408377,154.0759,131.18488,125.26786,14.895845,37.02623,37.108524,136.84293,28.615204,0.24919279129538144
train,A+ (145)_jpg.rf.ogTdSyA2NZyJ4AdbaWbJ.jpg,A+,A,0.17405796907612425,139.72664,131.89825,130.29655,20.715204,42.473892,42.95577,133.97379,34.182392,0.24577466397158748
train,O+ (151)_jpg.rf.oqzCqqQ71WMrHABB6YjW.jpg,O+,D,0.14521682444760106,158.81213,104.433205,98.18351,29.013012,54.490097,53.772175,120.47626,43.71598,0.2499805544752486
train,B- (77)_jpg.rf.osKLnIceh1fdHgzwmaz4.jpg,B-,B,0.18929229028608374,168.0999,135.39923,95.99524,15.284214,52.35675,54.465164,133.16481,38.35084,0.24965385946694357
train,A+ (75)_jpg.rf.ojo11jbxexrTmzT7mSKV.jpg,A+,D,0.20698044425087106,150.39357,104.22298,103.88295,13.437686,41.02836,40.901657,119.499825,31.134521,0.24872292721262973
train,A+ (75)_jpg.rf.ojo11jbxexrTmzT7mSKV.jpg,A+,A,0.24787571313703718,138.0979,133.6824,138.80264,34.71555,55.18689,53.953747,136.86098,44.812656,0.2498864284402517
train,A+ (110)_jpg.rf.0pc38BVIIEyhsZ0PjdpY.jpg,A+,D,0.1960393753734766,140.32068,100.35224,88.02629,10.867224,34.186256,35.99547,109.56644,26.316359,0.24979004863780896
train,A+ (110)_jpg.rf.0pc38BVIIEyhsZ0PjdpY.jpg,A+,A,0.14910495386261619,114.73974,130.26837,129.77003,34.897823,42.622837,43.478954,124.92606,38.507027,0.2499300087489064
train,B+ (54)_jpg.rf.p7oeMiy7LRt5ne9PM49D.jpg,B+,B,0.1288823339496123,168.43399,136.1076,108.79429,17.233015,53.46499,52.487537,137.77863,38.67339,0.2484818261894886
train,B+ (54)_jpg.rf.p7oeMiy7LRt5ne9PM49D.jpg,B+,D,0.10485986188312615,147.16975,83.93974,83.95324,21.930279,55.893753,52.52281,105.0209,42.566666,0.24997709836253293
train,O+ (45)_jpg.rf.1PikuDBVyfq3ZWtUAGwe.jpg,O+,D,0.17188096965948962,164.17856,96.41316,87.94821,10.368597,47.8671,50.762127,116.179955,35.571396,0.24983147960903268
train,A- (13)_jpg.rf.phL7krUBHprr7bttPiUf.jpg,A-,A,0.15715758383020623,140.45892,148.96837,158.07066,15.256079,31.13024,31.546928,149.16599,25.022898,0.2459621275410749
train,B- (41)_jpg.rf.2AOHC2rQbP8DvYY9qfIs.jpg,B-,B,0.16473393482139792,107.04889,103.57037,97.787,37.140778,43.083187,46.98435,102.80209,42.20649,0.24991044678911034
train,O+ (88)_jpg.rf.1Z8R0Ncr822S2UNsZi0N.jpg,O+,D,0.1756980857910519,135.4614,85.26344,75.00275,22.171795,52.582718,49.31828,98.57586,40.53705,0.2446547966006221
train,AB- (42)_jpg.rf.1NwzP897NJamU5E94ZdS.jpg,AB-,A,0.21681774252370528,108.74783,134.87573,142.45766,35.205322,32.279163,31.90329,128.69373,30.294224,0.249810653875284
train,AB- (42)_jpg.rf.1NwzP897NJamU5E94ZdS.jpg,AB-,B,0.245164113785558,153.19843,102.13435,75.26585,14.271234,41.913586,49.50208,110.19953,33.69774,0.24985119047619048
train,A+ (22)_jpg.rf.1ePIINhGA8ooIty7DFNA.jpg,A+,D,0.20656515540550127,133.69493,110.745895,112.90448,35.26772,60.330723,59.948204,119.115105,50.709656,0.24997852325931016
train,A+ (22)_jpg.rf.1ePIINhGA8ooIty7DFNA.jpg,A+,A,0.17261291954520305,158.91461,108.98496,100.58337,14.578688,37.136406,37.76176,122.82766,28.277609,0.24997302754273207
train,O+ (20)_jpg.rf.2VkLOrkzOBesdrN5yO5w.jpg,O+,D,0.11759146527856888,147.13011,102.275856,106.8578,25.75221,68.72233,63.341515,118.75458,52.116154,0.24998716302952503
train,A+ (49)_jpg.rf.1MlLIrXTK6nFrrdYsKeD.jpg,A+,D,0.08103573468487241,136.4079,105.60683,105.08808,25.843466,59.31525,61.226414,115.700935,48.224567,0.24817628850358248
train,A+ (49)_jpg.rf.1MlLIrXTK6nFrrdYsKeD.jpg,A+,A,0.1267964609649415,163.70143,135.14839,137.6482,20.36899,61.520535,61.053623,145.49933,47.13112,0.24896102146358653
train,O+ (60)_jpg.rf.4Bx4uJHlrR35ypqMJswM.jpg,O+,D,0.16775028180147628,132.15605,73.98029,72.38951,15.808375,42.138824,43.18625,92.84195,31.937017,0.25
train,O+ (17)_jpg.rf.2aJu2e9mXoufEnHEgdoU.jpg,O+,D,0.07884635694510096,146.156,138.22508,127.68204,21.028677,30.984985,38.600197,137.35439,29.52391,0.2491586912542795
train,B+ (60)_jpg.rf.iXKFTF9fFbCeCEGHYGF7.jpg,B+,B,0.1398362477738447,184.2458,177.15901,150.90073,12.694327,37.36551,60.15244,170.76852,34.04628,0.24992097510399677
train,B+ (60)_jpg.rf.iXKFTF9fFbCeCEGHYGF7.jpg,B+,D,0.09661403438995612,135.15039,124.62975,115.90356,33.173897,51.633686,56.627316,125.2279,46.83093,0.249595502536679
train,B- (35)_jpeg.rf.3W1uipHTwYyFlhJGWocC.jpeg,B-,B,0.15939566462397894,121.063774,76.53965,59.96872,14.376303,42.388527,39.521133,85.85738,30.770296,0.24868560964083175
train,A- (127)_jpg.rf.463cOroboPNEjNADBtBX.jpg,A-,A,0.16292917325141998,133.53854,121.15082,114.45443,36.111137,53.548157,54.062153,123.04792,46.59992,0.24927252052611315
train,B+ (64)_jpg.rf.4VjmSBa7DJcIe8OUQLDy.jpg,B+,B,0.16975764337699914,158.68364,102.812096,95.55571,13.289101,58.114227,59.54926,119.01713,42.189907,0.2499749263461418
train,B+ (64)_jpg.rf.4VjmSBa7DJcIe8OUQLDy.jpg,B+,D,0.10587692597457946,118.79955,88.65662,80.704994,34.239037,53.52616,57.006958,96.05371,47.93861,0.24579891053086494
train,A+ (2)_jpg.rf.iYyA1IdFEIqk5EzhZV5g.jpg,A+,D,0.15652875875230524,110.6845,84.13866,89.99458,41.61788,69.89616,67.75782,94.93926,58.18413,0.24996745795224884
train,A+ (2)_jpg.rf.iYyA1IdFEIqk5EzhZV5g.jpg,A+,A,0.21984639251880042,159.87904,127.32608,124.79401,14.6844425,43.829002,45.54846,137.33307,33.709488,0.2499452514782101
train,O+ (86)_jpg.rf.5Jj3Ih59YDHH8BEvawWh.jpg,O+,D,0.23546826554042816,166.39325,122.22963,104.2932,11.880508,43.299786,53.11212,130.97202,34.94641,0.24984407484407484
train,A- (38)_jpg.rf.kiQlPS8c5iDO07b6LNjw.jpg,A-,A,0.19998028204715734,154.4083,162.26567,170.43732,14.199811,31.796587,32.27077,162.37044,25.10341,0.24941841345626833
train,A- (7)_jpg.rf.l1OOtY5dIwXoZ1P43tvl.jpg,A-,A,0.29585159282534695,138.5483,143.85635,151.60916,24.176033,37.980507,38.174953,144.67128,30.504616,0.24998235833744972
train,O+ (89)_jpg.rf.ysWK9ASXueFp2Fcs8CoZ.jpg,O+,D,0.16665182241451698,138.72224,91.37226,77.10171,11.196192,32.588722,36.285877,102.398735,25.682907,0.24945206856683255
train,O+ (10)_jpg.rf.ls5zwuxzJOOK3ocPEBuL.jpg,O+,D,0.14580068157353698,104.90558,92.77955,91.381256,18.126436,36.090534,40.92721,96.35548,31.363333,0.249539400958046
train,A+ (73)_jpg.rf.z8kg2KdURqm9ogVid8P5.jpg,A+,D,0.1362134602494288,153.71107,74.14316,75.214806,20.073584,59.607582,57.098404,101.02301,42.474266,0.24418510523475445
train,A+ (73)_jpg.rf.z8kg2KdURqm9ogVid8P5.jpg,A+,A,0.1456141623488774,132.52625,60.284832,60.989845,17.419136,58.589443,56.486336,84.6003,42.32987,0.24988166987472785
train,AB+ (22)_jpg.rf.1yvAOqYsdwbpSjU2XdnG.jpg,AB+,D,0.16975527753496503,155.81595,141.08165,141.76138,15.31816,31.937744,31.8288,146.21967,25.741083,0.2499755520350486
train,AB+ (22)_jpg.rf.1yvAOqYsdwbpSjU2XdnG.jpg,AB+,B,0.2487245179063361,155.82187,115.16064,99.77855,15.044904,63.782124,54.134144,123.58701,42.662262,0.24995348837209302
train,AB+ (22)_jpg.rf.1yvAOqYsdwbpSjU2XdnG.jpg,AB+,A,0.251582601584022,124.56842,128.65515,125.55985,24.361244,26.354612,26.532324,126.261154,25.192213,0.24999342018686668
train,A+ (62)_jpg.rf.590iY3f3uAeqR4KJd1Ul.jpg,A+,A,0.29478267168309985,133.45909,140.4814,148.56503,22.020401,39.28822,39.165012,140.83514,30.55795,0.24993166198063105
train,A+ (62)_jpg.rf.590iY3f3uAeqR4KJd1Ul.jpg,A+,D,0.2034322565300121,145.96367,87.64216,82.12908,24.184958,50.817616,47.50813,105.244965,40.15889,0.25
train,B+ (70)_jpg.rf.kdsJwgSrlWcxyoJEchmV.jpg,B+,D,0.1486327774896119,126.85146,63.292244,64.83431,18.381166,50.642193,48.918133,84.99267,37.98031,0.24868442642163988
train,B+ (70)_jpg.rf.kdsJwgSrlWcxyoJEchmV.jpg,B+,B,0.2502454926919152,114.81646,58.838287,55.871502,29.109715,57.48701,51.930405,76.50873,44.715996,0.2498471988776063
train,B- (64)_jpg.rf.zDrYRfHrKKaQfLSXLutI.jpg,B-,B,0.22900642022465123,142.96095,115.40426,79.81542,15.843577,40.773037,42.009823,112.726875,30.415443,0.24978060552874068
train,A+ (127)_jpg.rf.kVLk12HpnRGMxyTcrbdl.jpg,A+,A,0.13949002578965372,117.46223,118.569336,117.394585,52.744762,78.796295,77.7457,117.8087,68.024216,0.24089293923242264
train,A+ (127)_jpg.rf.kVLk12HpnRGMxyTcrbdl.jpg,A+,D,0.18523484000573973,153.088,73.73313,64.54188,13.796561,54.982002,56.371788,97.120995,40.717587,0.24620772856501572
train,A+ (37)_jpg.rf.jIGOwshO3HQIZ5t2YMoj.jpg,A+,D,0.07181108942645215,138.96248,144.57816,143.2462,29.976791,33.45876,34.1062,142.2623,31.346828,0.2499115060734779
train,A+ (37)_jpg.rf.jIGOwshO3HQIZ5t2YMoj.jpg,A+,A,0.11663877093963337,159.24814,141.83527,142.38084,11.688934,39.58634,42.266403,147.82141,30.56258,0.2219806763285024
train,O+ (126)_jpg.rf.kRguKQ47ZkvY4g7uenEZ.jpg,O+,D,0.154333757224133,148.63463,112.1682,107.71675,18.015446,48.8494,49.42832,122.83987,37.66947,0.24773242630385486
train,A- (130)_jpg.rf.jkuJGQ546UNvTt0v3vfF.jpg,A-,A,0.1569025912680403,84.684525,133.46188,139.27895,60.028748,45.032063,44.129787,119.141785,45.732227,0.2498612074947953
train,A+ (118)_jpg.rf.jEbKajnzXfu5YLaU1UC9.jpg,A+,A,0.17029824082985112,129.93758,150.88152,152.647,46.10836,54.675415,55.74162,144.48871,49.545555,0.24840263346992678
train,A+ (118)_jpg.rf.jEbKajnzXfu5YLaU1UC9.jpg,A+,D,0.22040824635584502,183.64209,108.41209,99.152534,13.6409025,56.706047,56.866295,130.40225,40.6706,0.24813246731817806
train,B+ (39)_jpg.rf.kEniudt199hgBXypcRSI.jpg,B+,B,0.14084843890584664,152.64488,123.15576,107.34816,11.91892,49.59097,47.25687,127.71627,34.670116,0.2484857978279031
train,B+ (39)_jpg.rf.kEniudt199hgBXypcRSI.jpg,B+,D,0.12550018157757542,146.65266,89.856316,91.20356,14.23141,54.911774,54.103786,109.237495,40.386543,0.24961910023942271
train,B- (107)_jpg.rf.kQ5UGTP5NEbuZyMWFp9q.jpg,B-,B,0.16734852016994897,155.27495,103.63501,91.31192,21.76073,62.8984,62.14555,116.74063,47.65793,0.249986919897452
train,AB- (54)_jpg.rf.NJS8f8oka4PMZe3I5kPO.jpg,AB-,A,0.24750235626767203,114.34686,147.47963,153.50963,27.48779,30.678303,29.001902,138.44539,25.569935,0.24998985156218287
train,AB- (54)_jpg.rf.NJS8f8oka4PMZe3I5kPO.jpg,AB-,B,0.23632371931401583,157.17253,124.59294,100.16242,17.96189,51.046246,46.348606,127.3093,36.8051,0.24982975825672454
train,A+ (24)_jpg.rf.FUMzbXErGnDohfXqO7UY.jpg,A+,D,0.20610478236980986,112.727356,49.98425,53.93607,14.127229,49.35315,46.627018,72.2159,35.596302,0.2499500309807919
train,A+ (24)_jpg.rf.FUMzbXErGnDohfXqO7UY.jpg,A+,A,0.1690163438272244,70.5601,44.655514,47.039803,42.657333,54.984135,53.558205,54.085148,49.70935,0.24885488743787154
train,B- (45)_jpg.rf.GIoMUFDFXZMCyLBwY2j8.jpg,B-,B,0.2024261754748379,155.05823,95.57662,91.56836,20.663218,62.019203,58.000973,114.06774,45.68802,0.24997876617309817
train,A+ (34)_jpg.rf.GQxY5qEdvggXDqoykwru.jpg,A+,D,0.12376089018669802,124.56837,144.62608,154.08665,44.446404,39.568905,40.941654,141.09372,38.64464,0.245528931591384
train,A+ (34)_jpg.rf.GQxY5qEdvggXDqoykwru.jpg,A+,A,0.108577261810608,147.60742,138.1846,142.97942,12.796244,35.834217,35.508064,142.92378,27.021374,0.24997326775021386
train,O+ (127)_jpg.rf.BdsUHhdfxFGiCzMcHK5I.jpg,O+,D,0.12947214641280574,155.47429,117.963585,114.074425,19.537863,51.71799,50.29642,129.17078,39.84622,0.2499836542547975
train,B- (33)_jpeg.rf.CkwzOvfSsOpjTQQ4F2dz.jpeg,B-,B,0.19451980947187028,169.26799,97.58163,86.182304,20.154667,72.927956,60.423283,117.677284,49.54516,0.24993275179648772
train,B- (139)_jpg.rf.Ct8Mw57wjnkPvcaZBQRy.jpg,B-,B,0.200776420219897,163.0695,136.89594,109.95168,16.83776,54.161602,50.723766,136.63907,38.80814,0.2417266484652933
train,A+ (38)_jpg.rf.DY4ur6bsGKVLCwcZhhx5.jpg,A+,D,0.08240091671453688,119.280136,124.340034,124.34884,29.699764,35.22828,34.33117,122.65634,30.460724,0.2405229046338345
train,A+ (38)_jpg.rf.DY4ur6bsGKVLCwcZhhx5.jpg,A+,A,0.11455855868597722,156.09682,135.83849,136.97574,9.392505,41.77824,42.118786,142.97034,30.45156,0.2497258824051363
train,B- (6)_jpg.rf.DUWPBwRb6sbl97Akpzq4.jpg,B-,B,0.26977648781786717,151.11624,87.3413,84.510994,18.806206,60.725136,57.112625,107.65617,44.613945,0.24832075265288261
train,O+ (70)_jpg.rf.CTzUOcX65KUfwBgHqQ3g.jpg,O+,D,0.21061358943809821,161.50935,120.03451,115.26595,14.18681,41.383114,41.89472,132.26994,31.638494,0.24997396400405214
train,B- (11)_jpg.rf.Cce4rvGW9AJjehiJieYH.jpg,B-,B,0.14873481116584567,144.45343,117.863365,74.66588,15.084364,43.36172,44.94158,112.32756,32.1751,0.25
train,AB+ (28)_jpg.rf.bOICjFQBV7DMCWahnHbE.jpg,AB+,B,0.19731802431059509,149.83414,123.10296,98.51526,13.737015,37.16775,43.04415,123.81745,29.690027,0.2498637694979906
train,AB+ (28)_jpg.rf.bOICjFQBV7DMCWahnHbE.jpg,AB+,A,0.28922411707789064,122.9143,138.40594,140.86353,31.465595,37.66426,36.735577,134.06125,33.980373,0.24992440629869977
train,AB+ (28)_jpg.rf.bOICjFQBV7DMCWahnHbE.jpg,AB+,D,0.15110905331129387,170.82787,110.57635,105.437965,6.0300207,28.17918,28.267658,128.94739,19.837862,0.24954595791805095
train,O+ (86)_jpg.rf.bgqfUHYHQC9IdcpUVq3v.jpg,O+,D,0.18817707259205665,169.08937,120.73587,110.59235,12.229852,37.917778,41.487194,133.47252,29.322107,0.24982150762477984
train,B- (140)_jpg.rf.bwxxZo5A29IZ3KFtUNYE.jpg,B-,B,0.2040760524718605,163.39818,138.91289,107.56487,32.002666,60.40355,58.578323,136.6253,47.236023,0.24996625725469024
train,A+ (44)_jpg.rf.c85qmFVFQT7gNiooaagB.jpg,A+,D,0.12096492086330934,170.36963,155.46175,157.02634,33.649006,54.04171,57.226814,160.95259,46.539734,0.24577971189872239
train,A+ (44)_jpg.rf.c85qmFVFQT7gNiooaagB.jpg,A+,A,0.10081711067851601,173.30525,165.02101,169.03847,10.724792,28.547365,31.493746,169.1216,22.598642,0.24699118008261695
train,B- (50)_jpg.rf.cMKqC9dGna7ovPdlnTGK.jpg,B-,B,0.1521842886674181,116.33881,78.75166,78.0617,53.699352,78.30944,76.39906,91.05072,68.855316,0.24391435272422587
train,A+ (8)_jpg.rf.G7XOjiWXkq8OppNOoavU.jpg,A+,D,0.1720277023408091,139.04164,101.496086,101.71813,13.97234,54.605564,54.04404,114.0853,40.229664,0.24741744593804793
train,A+ (8)_jpg.rf.G7XOjiWXkq8OppNOoavU.jpg,A+,A,0.1534632342845935,120.4348,124.1629,125.85768,27.274555,40.26819,40.49589,123.48512,34.214226,0.24986893840104848
train,B+ (65)_jpg.rf.FNvhwBxeZOIG89gT9sH1.jpg,B+,B,0.15243465015127522,156.0562,106.562485,101.328094,15.394231,62.376213,63.10267,121.31558,45.912037,0.2481117494386282
train,B+ (65)_jpg.rf.FNvhwBxeZOIG89gT9sH1.jpg,B+,D,0.09272326938792336,102.12513,68.70614,59.07752,26.736542,46.04385,45.47983,76.63626,39.09023,0.24093424820169007
train,O+ (57)_jpg.rf.aR1OVx4nIUs1rcFQzowt.jpg,O+,D,0.12459302485528999,140.2629,99.25827,100.04272,18.103292,49.247066,46.926003,113.18796,36.966003,0.24990647546094238
train,B- (79)_jpg.rf.aAzcR7WXK88Ni3tZU7QF.jpg,B-,B,0.18446264580538452,139.55363,95.3979,79.61362,20.97601,53.548008,52.01564,104.85505,40.286076,0.25000183103233603
train,O+ (165)_jpg.rf.ZWuSuzvGGYMeORnutsCu.jpg,O+,D,0.17732127507067105,159.96881,141.08012,137.37805,15.050877,38.201923,36.37794,146.1423,29.489866,0.24987097262555225
train,O+ (53)_jpg.rf.Z3FryvIn4o8Eqiq3rUqV.jpg,O+,D,0.14322180113316865,142.80484,81.671555,84.279724,11.59283,60.940903,58.264217,102.91869,41.808258,0.24980736901092743
train,AB- (83)_jpg.rf.YwXFj1orkepdt1uS9DVq.jpg,AB-,A,0.2138151144435675,109.83231,149.41013,163.08812,29.028318,23.934944,22.437468,140.77684,22.82319,0.2492003250125994
train,AB- (83)_jpg.rf.YwXFj1orkepdt1uS9DVq.jpg,AB-,B,0.24228168025958083,149.10716,108.83098,71.605705,13.05054,49.63831,47.180195,109.84795,34.456024,0.25
