split,annotation_id,image_id,file_name,original_name,blood_group,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,bbox_area_ratio,image_width,image_height,image_path
train,627,407,AB+ (28)_jpg.rf.bOICjFQBV7DMCWahnHbE.jpg,AB+ (28).jpg,AB+,3,D,772.01,17.45,149.65,300.55,44977.3075,0.15110905331129387,936,318,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (28)_jpg.rf.bOICjFQBV7DMCWahnHbE.jpg
train,628,408,O+ (86)_jpg.rf.bgqfUHYHQC9IdcpUVq3v.jpg,O+ (86).jpg,O+,3,D,2277.34,80.66,644.67,823.07,530608.5369,0.18817707259205665,2922,965,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (86)_jpg.rf.bgqfUHYHQC9IdcpUVq3v.jpg
train,629,409,B- (140)_jpg.rf.bwxxZo5A29IZ3KFtUNYE.jpg,B- (140).jpg,B-,2,B,1686.4,8.4,495.22,717.0,355072.74,0.2040760524718605,2208,788,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (140)_jpg.rf.bwxxZo5A29IZ3KFtUNYE.jpg
train,630,410,A+ (44)_jpg.rf.c85qmFVFQT7gNiooaagB.jpg,A+ (44).jpg,A+,3,D,248.41,76.4,484.65,442.34,214380.08099999998,0.12096492086330934,2085,850,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (44)_jpg.rf.c85qmFVFQT7gNiooaagB.jpg
train,631,410,A+ (44)_jpg.rf.c85qmFVFQT7gNiooaagB.jpg,A+ (44).jpg,A+,1,A,1680.4,206.4,337.24,529.81,178673.1244,0.10081711067851601,2085,850,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (44)_jpg.rf.c85qmFVFQT7gNiooaagB.jpg
train,632,411,B- (50)_jpg.rf.cMKqC9dGna7ovPdlnTGK.jpg,B- (50).jpg,B-,2,B,64.0,84.0,673.8,811.14,546546.132,0.1521842886674181,3088,1163,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (50)_jpg.rf.cMKqC9dGna7ovPdlnTGK.jpg
train,633,412,A+ (8)_jpg.rf.G7XOjiWXkq8OppNOoavU.jpg,A+ (8).jpg,A+,3,D,108.79,72.41,463.9,589.89,273649.97099999996,0.1720277023408091,2266,702,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (8)_jpg.rf.G7XOjiWXkq8OppNOoavU.jpg
train,634,412,A+ (8)_jpg.rf.G7XOjiWXkq8OppNOoavU.jpg,A+ (8).jpg,A+,1,A,1824.4,78.4,436.02,559.88,244118.87759999998,0.1534632342845935,2266,702,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (8)_jpg.rf.G7XOjiWXkq8OppNOoavU.jpg
train,635,413,B+ (65)_jpg.rf.FNvhwBxeZOIG89gT9sH1.jpg,B+ (65).jpg,B+,2,B,1065.0,175.0,582.5,647.5,377168.75,0.15243465015127522,2722,909,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (65)_jpg.rf.FNvhwBxeZOIG89gT9sH1.jpg
train,636,413,B+ (65)_jpg.rf.FNvhwBxeZOIG89gT9sH1.jpg,B+ (65).jpg,B+,3,D,137.5,112.5,345.0,665.0,229425.0,0.09272326938792336,2722,909,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (65)_jpg.rf.FNvhwBxeZOIG89gT9sH1.jpg
train,637,414,O+ (57)_jpg.rf.aR1OVx4nIUs1rcFQzowt.jpg,O+ (57).jpg,O+,3,D,28.0,83.01,435.88,515.35,224630.758,0.12459302485528999,2463,732,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (57)_jpg.rf.aR1OVx4nIUs1rcFQzowt.jpg
train,638,415,B- (79)_jpg.rf.aAzcR7WXK88Ni3tZU7QF.jpg,B- (79).jpg,B-,2,B,624.57,41.72,329.54,415.58,136950.23320000002,0.18446264580538452,1509,492,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (79)_jpg.rf.aAzcR7WXK88Ni3tZU7QF.jpg
train,639,416,O+ (165)_jpg.rf.ZWuSuzvGGYMeORnutsCu.jpg,O+ (165).jpg,O+,3,D,2217.34,174.0,642.77,903.68,580858.3936,0.17732127507067105,2930,1118,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (165)_jpg.rf.ZWuSuzvGGYMeORnutsCu.jpg
train,640,417,O+ (53)_jpg.rf.Z3FryvIn4o8Eqiq3rUqV.jpg,O+ (53).jpg,O+,3,D,1114.0,224.01,687.62,663.77,456421.52739999996,0.14322180113316865,3088,1032,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (53)_jpg.rf.Z3FryvIn4o8Eqiq3rUqV.jpg
train,641,418,AB- (83)_jpg.rf.YwXFj1orkepdt1uS9DVq.jpg,AB- (83).jpg,AB-,1,A,491.5,9.0,277.85,351.0,97525.35,0.2138151144435675,1267,360,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (83)_jpg.rf.YwXFj1orkepdt1uS9DVq.jpg
train,642,418,AB- (83)_jpg.rf.YwXFj1orkepdt1uS9DVq.jpg,AB- (83).jpg,AB-,2,B,44.0,4.0,310.42,356.0,110509.52,0.24228168025958083,1267,360,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (83)_jpg.rf.YwXFj1orkepdt1uS9DVq.jpg
train,643,419,AB- (56)_jpg.rf.aAbRCInGe8bA44yar6NW.jpg,AB- (56).jpg,AB-,2,B,344.67,0.0,307.2,324.0,99532.8,0.2865671641791045,1072,324,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (56)_jpg.rf.aAbRCInGe8bA44yar6NW.jpg
train,644,419,AB- (56)_jpg.rf.aAbRCInGe8bA44yar6NW.jpg,AB- (56).jpg,AB-,1,A,775.78,5.78,296.22,318.22,94263.12840000002,0.27139513197899395,1072,324,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (56)_jpg.rf.aAbRCInGe8bA44yar6NW.jpg
train,645,420,A- (96)_jpg.rf.cu9f9ZzZpqBFtVJxpb3f.jpg,A- (96).jpg,A-,1,A,443.56,21.33,222.98,312.67,69719.1566,0.1848892735344192,1129,334,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (96)_jpg.rf.cu9f9ZzZpqBFtVJxpb3f.jpg
train,646,421,O+ (74)_jpg.rf.awROtTpJGAdQn17VStcM.jpg,O+ (74).jpg,O+,3,D,2095.5,103.01,715.52,766.23,548252.8896,0.21764772956801767,2856,882,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (74)_jpg.rf.awROtTpJGAdQn17VStcM.jpg
train,647,422,B+ (59)_jpg.rf.aeZZ5PUYituBTtJIVF0K.jpg,B+ (59).jpg,B+,2,B,858.0,0.0,462.0,620.0,286440.0,0.1752735972880443,2305,709,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (59)_jpg.rf.aeZZ5PUYituBTtJIVF0K.jpg
train,648,422,B+ (59)_jpg.rf.aeZZ5PUYituBTtJIVF0K.jpg,B+ (59).jpg,B+,3,D,108.0,182.0,340.0,484.0,164560.0,0.10069481626071979,2305,709,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (59)_jpg.rf.aeZZ5PUYituBTtJIVF0K.jpg
train,649,423,B- (90)_jpg.rf.TDon8lvwb3kGOlm7JL0d.jpg,B- (90).jpg,B-,2,B,188.01,14.83,120.57,170.37,20541.5109,0.20733084601719892,527,188,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (90)_jpg.rf.TDon8lvwb3kGOlm7JL0d.jpg
train,650,424,B- (51)_jpg.rf.TZvlt68OexetpJ9Avpgp.jpg,B- (51).jpg,B-,2,B,200.67,57.34,673.11,755.17,508312.4787,0.15227471166474144,3088,1081,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (51)_jpg.rf.TZvlt68OexetpJ9Avpgp.jpg
train,651,425,B+ (88)_jpg.rf.TqE6jJnB8T6e2D7FHOq0.jpg,B+ (88).jpg,B+,2,B,145.5,33.0,615.86,732.78,451289.8908,0.18695932240745036,2860,844,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (88)_jpg.rf.TqE6jJnB8T6e2D7FHOq0.jpg
train,652,425,B+ (88)_jpg.rf.TqE6jJnB8T6e2D7FHOq0.jpg,B+ (88).jpg,B+,3,D,1205.5,88.0,497.7,657.8,327387.06,0.1356291469194313,2860,844,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (88)_jpg.rf.TqE6jJnB8T6e2D7FHOq0.jpg
train,653,426,B+ (11)_jpg.rf.TwgcuwAHMUbviamYX8UB.jpg,B+ (11).jpg,B+,2,B,867.99,68.01,591.23,749.25,442979.0775,0.19895169399874066,2657,838,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (11)_jpg.rf.TwgcuwAHMUbviamYX8UB.jpg
train,654,426,B+ (11)_jpg.rf.TwgcuwAHMUbviamYX8UB.jpg,B+ (11).jpg,B+,3,D,63.0,88.0,510.38,715.26,365054.39879999997,0.16395399857897766,2657,838,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (11)_jpg.rf.TwgcuwAHMUbviamYX8UB.jpg
train,655,427,A- (94)_jpg.rf.TxJ2b86gGHBO93TwD4Pw.jpg,A- (94).jpg,A-,1,A,346.89,13.56,286.98,332.11,95308.9278,0.25546443748140485,1069,349,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (94)_jpg.rf.TxJ2b86gGHBO93TwD4Pw.jpg
train,656,428,A+ (3)_jpg.rf.d24p8hHKWGxiAO6oi5ne.jpg,A+ (3).jpg,A+,3,D,53.0,60.5,629.86,774.5,487826.57,0.2192208019233578,2665,835,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (3)_jpg.rf.d24p8hHKWGxiAO6oi5ne.jpg
train,657,428,A+ (3)_jpg.rf.d24p8hHKWGxiAO6oi5ne.jpg,A+ (3).jpg,A+,1,A,2005.5,105.5,577.05,631.84,364603.272,0.16384638842390267,2665,835,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (3)_jpg.rf.d24p8hHKWGxiAO6oi5ne.jpg
train,658,429,A+ (58)_jpg.rf.U94Cn8ghyzvIUnTifPST.jpg,A+ (58).jpg,A+,3,D,1147.34,110.67,616.95,768.44,474089.0580000001,0.15515334976646283,2984,1024,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (58)_jpg.rf.U94Cn8ghyzvIUnTifPST.jpg
train,659,429,A+ (58)_jpg.rf.U94Cn8ghyzvIUnTifPST.jpg,A+ (58).jpg,A+,1,A,2204.0,160.67,661.44,811.72,536904.0768,0.17571058562332442,2984,1024,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (58)_jpg.rf.U94Cn8ghyzvIUnTifPST.jpg
train,660,430,O+ (173)_jpg.rf.U9J1yzfDIk373Wui5bDN.jpg,O+ (173).jpg,O+,3,D,173.0,135.51,503.38,712.79,358804.2302,0.1225328868517069,2868,1021,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (173)_jpg.rf.U9J1yzfDIk373Wui5bDN.jpg
train,661,431,A- (51)_jpg.rf.UOdKcKm11vBhSgoCyIUf.jpg,A- (51).jpg,A-,1,A,5.25,0.0,254.43,342.14,87050.6802,0.21044271240526527,1199,345,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (51)_jpg.rf.UOdKcKm11vBhSgoCyIUf.jpg
train,662,432,B- (109)_jpg.rf.UbvT0lXs1UCwaOn2eFfb.jpg,B- (109).jpg,B-,2,B,87.5,12.5,587.5,797.5,468531.25,0.21543964689566888,2494,872,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (109)_jpg.rf.UbvT0lXs1UCwaOn2eFfb.jpg
train,663,433,O+ (30)_jpg.rf.UcSdGqc0hatZxoIp2z8R.jpg,O+ (30).jpg,O+,3,D,120.5,33.0,613.84,729.26,447648.9584,0.22798520926916221,2550,770,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (30)_jpg.rf.UcSdGqc0hatZxoIp2z8R.jpg
train,664,434,A- (131)_jpg.rf.cdlEtmHW9zEDyn4A62yI.jpg,A- (131).jpg,A-,1,A,1263.0,78.0,588.17,668.34,393097.5378,0.14872470427017745,2759,958,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (131)_jpg.rf.cdlEtmHW9zEDyn4A62yI.jpg
train,665,435,B- (56)_jpg.rf.EY9jit4m7j3Nbq01F90E.jpg,B- (56).jpg,B-,2,B,78.0,95.51,493.86,655.31,323631.3966,0.14733488875838238,2482,885,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (56)_jpg.rf.EY9jit4m7j3Nbq01F90E.jpg
train,666,436,B+ (89)_jpg.rf.SVIif4TgvPBxJk57jpzm.jpg,B+ (89).jpg,B+,3,D,1093.0,0.0,559.68,679.32,380201.8176,0.19535076526575182,2492,781,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (89)_jpg.rf.SVIif4TgvPBxJk57jpzm.jpg
train,667,436,B+ (89)_jpg.rf.SVIif4TgvPBxJk57jpzm.jpg,B+ (89).jpg,B+,2,B,1948.0,125.5,544.0,585.8,318675.19999999995,0.16373789211263493,2492,781,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (89)_jpg.rf.SVIif4TgvPBxJk57jpzm.jpg
train,668,437,O+ (115)_jpg.rf.O1faPTfi55HKHBNPPQlA.jpg,O+ (115).jpg,O+,3,D,2590.67,190.67,458.08,789.72,361754.9376,0.11157479390944106,3082,1052,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (115)_jpg.rf.O1faPTfi55HKHBNPPQlA.jpg
train,669,438,A- (32)_jpg.rf.MtXfdxSUewFirTB2xjQb.jpg,A- (32).jpg,A-,1,A,826.5,5.25,323.78,367.75,119070.09499999999,0.26893241347845626,1187,373,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (32)_jpg.rf.MtXfdxSUewFirTB2xjQb.jpg
train,670,439,B- (84)_jpg.rf.NkNDGEJvw3QZMYPEeieX.jpg,B- (84).jpg,B-,2,B,388.0,12.44,255.2,273.56,69812.512,0.22898657814980516,1066,286,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (84)_jpg.rf.NkNDGEJvw3QZMYPEeieX.jpg
train,671,440,O+ (187)_jpg.rf.NUU0Y5Q0GyT17tAXjW96.jpg,O+ (187).jpg,O+,3,D,1903.0,128.0,514.56,602.38,309960.6528,0.11244403940103977,2603,1059,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (187)_jpg.rf.NUU0Y5Q0GyT17tAXjW96.jpg
train,672,441,AB- (82)_jpg.rf.O85IEMKRcEVpkgPqXsr8.jpg,AB- (82).jpg,AB-,2,B,32.2,34.2,255.94,246.32,63043.1408,0.20400726416071244,1044,296,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (82)_jpg.rf.O85IEMKRcEVpkgPqXsr8.jpg
train,673,441,AB- (82)_jpg.rf.O85IEMKRcEVpkgPqXsr8.jpg,AB- (82).jpg,AB-,1,A,811.2,5.2,220.82,290.8,64214.456,0.2077976338407373,1044,296,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (82)_jpg.rf.O85IEMKRcEVpkgPqXsr8.jpg
train,674,442,A- (37)_jpg.rf.O4LRdEcTjuPth5lEc0da.jpg,A- (37).jpg,A-,1,A,15.78,21.33,332.81,328.56,109348.0536,0.28706304105848995,1070,356,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (37)_jpg.rf.O4LRdEcTjuPth5lEc0da.jpg
train,675,443,B+ (69)_jpg.rf.OW41urbnZ4d0m1cImspw.jpg,B+ (69).jpg,B+,3,D,1073.0,28.0,572.7,739.78,423672.006,0.18850426465131304,2721,826,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (69)_jpg.rf.OW41urbnZ4d0m1cImspw.jpg
train,676,443,B+ (69)_jpg.rf.OW41urbnZ4d0m1cImspw.jpg,B+ (69).jpg,B+,2,B,2205.5,40.5,512.02,661.32,338609.0664,0.15065723522455157,2721,826,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (69)_jpg.rf.OW41urbnZ4d0m1cImspw.jpg
train,677,444,A+ (120)_jpg.rf.F4PF2ugyvKGwiLYYPBvC.jpg,A+ (120).jpg,A+,3,D,2050.51,115.51,430.05,699.77,300936.0885,0.13054793124345768,2593,889,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (120)_jpg.rf.F4PF2ugyvKGwiLYYPBvC.jpg
train,678,444,A+ (120)_jpg.rf.F4PF2ugyvKGwiLYYPBvC.jpg,A+ (120).jpg,A+,1,A,50.51,60.5,628.35,774.76,486820.446,0.2111857119865416,2593,889,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (120)_jpg.rf.F4PF2ugyvKGwiLYYPBvC.jpg
train,679,445,O+ (91)_jpg.rf.FFfK0UhuAjceo5E9zcAe.jpg,O+ (91).jpg,O+,3,D,35.5,40.5,604.37,712.8,430794.936,0.18336381033455348,2764,850,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (91)_jpg.rf.FFfK0UhuAjceo5E9zcAe.jpg
train,680,446,B- (30)_jpeg.rf.OFLbMLzlCRuHCPnXkWFG.jpeg,B- (30).jpeg,B-,2,B,573.67,33.66,429.8,413.55,177743.79,0.21739700342465754,1600,511,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (30)_jpeg.rf.OFLbMLzlCRuHCPnXkWFG.jpeg
train,681,447,O+ (41)_jpg.rf.Ot0mQC5BtH2i5iMLIzEp.jpg,O+ (41).jpg,O+,3,D,90.39,52.4,407.89,507.08,206832.86119999998,0.13984831519019864,2026,730,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (41)_jpg.rf.Ot0mQC5BtH2i5iMLIzEp.jpg
train,682,448,B- (4)_jpg.rf.Dm27PFllopHrTTKstvmA.jpg,B- (4).jpg,B-,2,B,105.5,70.5,651.36,810.76,528096.6336000001,0.18835838383838385,2832,990,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (4)_jpg.rf.Dm27PFllopHrTTKstvmA.jpg
train,683,449,A+ (168)_jpg.rf.P9A3hqWdbmDtVjIsboJZ.jpg,A+ (168).jpg,A+,3,D,13.0,113.0,623.37,733.26,457092.2862,0.18908425837676843,2686,900,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (168)_jpg.rf.P9A3hqWdbmDtVjIsboJZ.jpg
train,684,449,A+ (168)_jpg.rf.P9A3hqWdbmDtVjIsboJZ.jpg,A+ (168).jpg,A+,1,A,2100.5,93.0,481.54,713.28,343472.8512,0.14208358203028046,2686,900,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (168)_jpg.rf.P9A3hqWdbmDtVjIsboJZ.jpg
train,685,450,B- (49)_jpg.rf.PBNef0hgmuYuI8wReIvx.jpg,B- (49).jpg,B-,2,B,402.45,14.67,273.65,299.33,81911.65449999999,0.2312634235104124,1128,314,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (49)_jpg.rf.PBNef0hgmuYuI8wReIvx.jpg
train,686,451,AB+ (63)_jpg.rf.DnXRnP7G5ZLFnZyg0whV.jpg,AB+ (63).jpg,AB+,3,D,52.75,10.25,280.92,317.9,89304.468,0.22067922308984875,1208,335,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (63)_jpg.rf.DnXRnP7G5ZLFnZyg0whV.jpg
train,687,451,AB+ (63)_jpg.rf.DnXRnP7G5ZLFnZyg0whV.jpg,AB+ (63).jpg,AB+,1,A,427.75,6.5,301.85,328.5,99157.725,0.24502749085697342,1208,335,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (63)_jpg.rf.DnXRnP7G5ZLFnZyg0whV.jpg
train,688,451,AB+ (63)_jpg.rf.DnXRnP7G5ZLFnZyg0whV.jpg,AB+ (63).jpg,AB+,2,B,905.25,26.5,259.28,302.65,78471.09199999999,0.19390899476129284,1208,335,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (63)_jpg.rf.DnXRnP7G5ZLFnZyg0whV.jpg
train,689,452,A- (16)_jpg.rf.FWzn6niZe8Kzz4PFYiRM.jpg,A- (16).jpg,A-,1,A,2258.01,170.5,480.03,721.26,346226.43779999996,0.12246824993075871,2847,993,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (16)_jpg.rf.FWzn6niZe8Kzz4PFYiRM.jpg
train,690,453,B- (127)_jpg.rf.FaeKFPVa1bX4aq0ewmom.jpg,B- (127).jpg,B-,2,B,140.5,148.0,561.83,654.78,367875.04740000004,0.17293147303045006,2348,906,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (127)_jpg.rf.FaeKFPVa1bX4aq0ewmom.jpg
train,691,454,B- (66)_jpg.rf.EqRsArCcdtgi16yRf5E6.jpg,B- (66).jpg,B-,2,B,868.0,118.01,598.22,695.27,415924.4194,0.1809128447972886,2589,888,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (66)_jpg.rf.EqRsArCcdtgi16yRf5E6.jpg
train,692,455,B- (149)_jpg.rf.Ev61mh4t05MVINThUZRo.jpg,B- (149).jpg,B-,2,B,1564.41,34.39,508.43,644.23,327545.8589,0.18972767545180722,2158,800,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (149)_jpg.rf.Ev61mh4t05MVINThUZRo.jpg
train,693,456,B+ (49)_jpg.rf.FTufiEYhxZ7NmijpL6pr.jpg,B+ (49).jpg,B+,2,B,754.4,98.4,367.39,530.6,194937.134,0.14732717785782196,2087,634,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (49)_jpg.rf.FTufiEYhxZ7NmijpL6pr.jpg
train,694,456,B+ (49)_jpg.rf.FTufiEYhxZ7NmijpL6pr.jpg,B+ (49).jpg,B+,3,D,46.39,214.4,349.11,419.6,146486.556,0.11070979882976939,2087,634,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (49)_jpg.rf.FTufiEYhxZ7NmijpL6pr.jpg
train,695,457,AB+ (26)_jpg.rf.F6rnlUGcUW3LgMhMB5pd.jpg,AB+ (26).jpg,AB+,2,B,63.82,33.82,213.03,297.18,63308.2554,0.2041233847175694,937,331,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (26)_jpg.rf.F6rnlUGcUW3LgMhMB5pd.jpg
train,696,457,AB+ (26)_jpg.rf.F6rnlUGcUW3LgMhMB5pd.jpg,AB+ (26).jpg,AB+,1,A,401.09,7.46,297.51,322.81,96039.2031,0.30965704359545637,937,331,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (26)_jpg.rf.F6rnlUGcUW3LgMhMB5pd.jpg
train,697,457,AB+ (26)_jpg.rf.F6rnlUGcUW3LgMhMB5pd.jpg,AB+ (26).jpg,AB+,3,D,758.37,5.63,173.65,303.55,52711.457500000004,0.1699563674644604,937,331,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (26)_jpg.rf.F6rnlUGcUW3LgMhMB5pd.jpg
train,698,458,B+ (49)_jpg.rf.DnrpMGZR7kQDLswcpFuO.jpg,B+ (49).jpg,B+,2,B,757.5,147.5,590.0,637.5,376125.0,0.17747488102282152,2526,839,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (49)_jpg.rf.DnrpMGZR7kQDLswcpFuO.jpg
train,699,458,B+ (49)_jpg.rf.DnrpMGZR7kQDLswcpFuO.jpg,B+ (49).jpg,B+,3,D,50.0,125.0,550.0,652.5,358875.0,0.16933545477451667,2526,839,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (49)_jpg.rf.DnrpMGZR7kQDLswcpFuO.jpg
train,700,459,A+ (31)_jpg.rf.DjBGskNudEZqMGqIRHlX.jpg,A+ (31).jpg,A+,3,D,1240.66,137.33,697.6,757.67,528550.592,0.196525564282992,3005,895,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (31)_jpg.rf.DjBGskNudEZqMGqIRHlX.jpg
train,701,459,A+ (31)_jpg.rf.DjBGskNudEZqMGqIRHlX.jpg,A+ (31).jpg,A+,1,A,2290.66,157.33,700.76,687.12,481506.2112,0.17903353301294864,3005,895,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (31)_jpg.rf.DjBGskNudEZqMGqIRHlX.jpg
train,702,460,O+ (61)_jpg.rf.DsRcPkGJQQYNz57OffzV.jpg,O+ (61).jpg,O+,3,D,1574.4,6.4,548.83,607.43,333375.8069,0.2299501900985947,2151,674,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (61)_jpg.rf.DsRcPkGJQQYNz57OffzV.jpg
train,703,461,O+ (97)_jpg.rf.EQGZEaEBrSvhX206Nme7.jpg,O+ (97).jpg,O+,3,D,88.0,18.0,731.35,861.25,629875.1875,0.23370691334434077,2837,950,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (97)_jpg.rf.EQGZEaEBrSvhX206Nme7.jpg
train,704,462,B+ (100)_jpg.rf.Ef7kbNF4bQzvqbGCaykd.jpg,B+ (100).jpg,B+,2,B,1324.0,30.67,1022.9,793.75,811926.875,0.26506081767527256,3529,868,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (100)_jpg.rf.Ef7kbNF4bQzvqbGCaykd.jpg
train,705,462,B+ (100)_jpg.rf.Ef7kbNF4bQzvqbGCaykd.jpg,B+ (100).jpg,B+,3,D,2827.34,177.33,599.39,690.67,413980.69129999995,0.13514771331808986,3529,868,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (100)_jpg.rf.Ef7kbNF4bQzvqbGCaykd.jpg
train,706,463,A- (29)_jpg.rf.EdJU9yfi7r8YaUgKNUtY.jpg,A- (29).jpg,A-,1,A,775.78,8.0,254.03,329.0,83575.87,0.23069731557518458,1075,337,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (29)_jpg.rf.EdJU9yfi7r8YaUgKNUtY.jpg
train,707,463,A- (29)_jpg.rf.EdJU9yfi7r8YaUgKNUtY.jpg,A- (29).jpg,A-,3,D,25.78,9.11,293.04,323.9,94915.656,0.26199891242840384,1075,337,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (29)_jpg.rf.EdJU9yfi7r8YaUgKNUtY.jpg
train,708,464,A+ (96)_jpg.rf.EgoLrubphbsr7F1LOpKr.jpg,A+ (96).jpg,A+,3,D,198.4,110.41,427.47,487.83,208532.6901,0.15100822203201308,2118,652,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (96)_jpg.rf.EgoLrubphbsr7F1LOpKr.jpg
train,709,464,A+ (96)_jpg.rf.EgoLrubphbsr7F1LOpKr.jpg,A+ (96).jpg,A+,1,A,1710.4,140.4,297.64,347.5,103429.9,0.07489840224311625,2118,652,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (96)_jpg.rf.EgoLrubphbsr7F1LOpKr.jpg
