split,image_id,file_name,original_name,blood_group,abo,rh,width,height,image_area,image_path
train,452,A- (16)_jpg.rf.FWzn6niZe8Kzz4PFYiRM.jpg,A- (16).jpg,A-,A,-,2847,993,2827071,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (16)_jpg.rf.FWzn6niZe8Kzz4PFYiRM.jpg
train,453,B- (127)_jpg.rf.FaeKFPVa1bX4aq0ewmom.jpg,B- (127).jpg,B-,B,-,2348,906,2127288,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (127)_jpg.rf.FaeKFPVa1bX4aq0ewmom.jpg
train,454,B- (66)_jpg.rf.EqRsArCcdtgi16yRf5E6.jpg,B- (66).jpg,B-,B,-,2589,888,2299032,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (66)_jpg.rf.EqRsArCcdtgi16yRf5E6.jpg
train,455,B- (149)_jpg.rf.Ev61mh4t05MVINThUZRo.jpg,B- (149).jpg,B-,B,-,2158,800,1726400,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (149)_jpg.rf.Ev61mh4t05MVINThUZRo.jpg
train,456,B+ (49)_jpg.rf.FTufiEYhxZ7NmijpL6pr.jpg,B+ (49).jpg,B+,B,+,2087,634,1323158,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (49)_jpg.rf.FTufiEYhxZ7NmijpL6pr.jpg
train,457,AB+ (26)_jpg.rf.F6rnlUGcUW3LgMhMB5pd.jpg,AB+ (26).jpg,AB+,AB,+,937,331,310147,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (26)_jpg.rf.F6rnlUGcUW3LgMhMB5pd.jpg
train,458,B+ (49)_jpg.rf.DnrpMGZR7kQDLswcpFuO.jpg,B+ (49).jpg,B+,B,+,2526,839,2119314,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (49)_jpg.rf.DnrpMGZR7kQDLswcpFuO.jpg
train,459,A+ (31)_jpg.rf.DjBGskNudEZqMGqIRHlX.jpg,A+ (31).jpg,A+,A,+,3005,895,2689475,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (31)_jpg.rf.DjBGskNudEZqMGqIRHlX.jpg
train,460,O+ (61)_jpg.rf.DsRcPkGJQQYNz57OffzV.jpg,O+ (61).jpg,O+,O,+,2151,674,1449774,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (61)_jpg.rf.DsRcPkGJQQYNz57OffzV.jpg
train,461,O+ (97)_jpg.rf.EQGZEaEBrSvhX206Nme7.jpg,O+ (97).jpg,O+,O,+,2837,950,2695150,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (97)_jpg.rf.EQGZEaEBrSvhX206Nme7.jpg
train,462,B+ (100)_jpg.rf.Ef7kbNF4bQzvqbGCaykd.jpg,B+ (100).jpg,B+,B,+,3529,868,3063172,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (100)_jpg.rf.Ef7kbNF4bQzvqbGCaykd.jpg
train,463,A- (29)_jpg.rf.EdJU9yfi7r8YaUgKNUtY.jpg,A- (29).jpg,A-,A,-,1075,337,362275,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (29)_jpg.rf.EdJU9yfi7r8YaUgKNUtY.jpg
train,464,A+ (96)_jpg.rf.EgoLrubphbsr7F1LOpKr.jpg,A+ (96).jpg,A+,A,+,2118,652,1380936,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (96)_jpg.rf.EgoLrubphbsr7F1LOpKr.jpg
train,465,A+ (193)_jpg.rf.EdJv0aJza5temekK8otG.jpg,A+ (193).jpg,A+,A,+,2915,1226,3573790,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (193)_jpg.rf.EdJv0aJza5temekK8otG.jpg
train,466,A- (129)_jpg.rf.EQIqrXihdJZhBvOSmaL0.jpg,A- (129).jpg,A-,A,-,2958,958,2833764,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (129)_jpg.rf.EQIqrXihdJZhBvOSmaL0.jpg
train,467,O+ (197)_jpg.rf.E37mo99OnMcx3xX9Ghcd.jpg,O+ (197).jpg,O+,O,+,384,131,50304,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (197)_jpg.rf.E37mo99OnMcx3xX9Ghcd.jpg
train,468,A+ (113)_jpg.rf.6xmjZ18krSGIZSh9npmb.jpg,A+ (113).jpg,A+,A,+,3088,1206,3724128,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (113)_jpg.rf.6xmjZ18krSGIZSh9npmb.jpg
train,469,O+ (82)_jpg.rf.95NTY9Ev3xHSaEOeLRZd.jpg,O+ (82).jpg,O+,O,+,2899,962,2788838,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (82)_jpg.rf.95NTY9Ev3xHSaEOeLRZd.jpg
train,470,B- (42)_jpeg.rf.NLo4mZWdKTwz2IA4kyyw.jpeg,B- (42).jpeg,B-,B,-,1497,504,754488,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (42)_jpeg.rf.NLo4mZWdKTwz2IA4kyyw.jpeg
train,471,B+ (91)_jpg.rf.NRoo3R4tsqczQ2SM7Goh.jpg,B+ (91).jpg,B+,B,+,2360,754,1779440,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (91)_jpg.rf.NRoo3R4tsqczQ2SM7Goh.jpg
train,472,AB- (87)_jpg.rf.7cgtrSlChiKXfuAaM2Td.jpg,AB- (87).jpg,AB-,AB,-,338,109,36842,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (87)_jpg.rf.7cgtrSlChiKXfuAaM2Td.jpg
train,473,B- (143)_jpg.rf.8hlZ6PKhauttjUHJcpHt.jpg,B- (143).jpg,B-,B,-,2534,788,1996792,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (143)_jpg.rf.8hlZ6PKhauttjUHJcpHt.jpg
train,474,A+ (134)_jpg.rf.7wc2TMTldlP4WTxuuT8n.jpg,A+ (134).jpg,A+,A,+,2747,966,2653602,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (134)_jpg.rf.7wc2TMTldlP4WTxuuT8n.jpg
train,475,A+ (94)_jpg.rf.7ytWFl2elrGRkmYYL9Nr.jpg,A+ (94).jpg,A+,A,+,938,345,323610,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (94)_jpg.rf.7ytWFl2elrGRkmYYL9Nr.jpg
train,476,B- (36)_jpg.rf.93hh2ReG6BPSOTYK9Sut.jpg,B- (36).jpg,B-,B,-,1151,351,404001,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (36)_jpg.rf.93hh2ReG6BPSOTYK9Sut.jpg
train,477,B+ (12)_jpg.rf.7vKGOCd3tMMAS3HKYc0T.jpg,B+ (12).jpg,B+,B,+,2497,684,1707948,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (12)_jpg.rf.7vKGOCd3tMMAS3HKYc0T.jpg
train,478,A- (83)_jpg.rf.7dL63GNKCfCOS4eyWD2i.jpg,A- (83).jpg,A-,A,-,1028,315,323820,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (83)_jpg.rf.7dL63GNKCfCOS4eyWD2i.jpg
train,479,B- (5)_jpg.rf.8L0bjQdgpTYAwMQBMmGK.jpg,B- (5).jpg,B-,B,-,2722,787,2142214,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (5)_jpg.rf.8L0bjQdgpTYAwMQBMmGK.jpg
train,480,A+ (59)_jpg.rf.93t7Mbl2QzjsLoOBhNTq.jpg,A+ (59).jpg,A+,A,+,3088,1127,3480176,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (59)_jpg.rf.93t7Mbl2QzjsLoOBhNTq.jpg
train,481,AB+ (70)_jpg.rf.OFSHaILGzVOzQI0aQGhG.jpg,AB+ (70).jpg,AB+,AB,+,1008,321,323568,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (70)_jpg.rf.OFSHaILGzVOzQI0aQGhG.jpg
train,482,B- (72)_jpg.rf.OV7GNTRhhdnL55eVYA8W.jpg,B- (72).jpg,B-,B,-,413,121,49973,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (72)_jpg.rf.OV7GNTRhhdnL55eVYA8W.jpg
train,483,AB+ (42)_jpg.rf.OXUW99hdZT6YjU7w429u.jpg,AB+ (42).jpg,AB+,AB,+,1208,361,436088,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (42)_jpg.rf.OXUW99hdZT6YjU7w429u.jpg
train,484,O+ (129)_jpg.rf.OamIdyfOAL3WnBm4sRgX.jpg,O+ (129).jpg,O+,O,+,3321,1139,3782619,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (129)_jpg.rf.OamIdyfOAL3WnBm4sRgX.jpg
train,485,O+ (33)_jpg.rf.OeYdACfFANF34Mh1ulb5.jpg,O+ (33).jpg,O+,O,+,2661,788,2096868,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (33)_jpg.rf.OeYdACfFANF34Mh1ulb5.jpg
train,486,A+ (39)_jpg.rf.Oj4pssYdNlqAJqBfXdI6.jpg,A+ (39).jpg,A+,A,+,1102,297,327294,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (39)_jpg.rf.Oj4pssYdNlqAJqBfXdI6.jpg
train,487,A+ (33)_jpg.rf.PDfkY9akfW100Qnv9zTl.jpg,A+ (33).jpg,A+,A,+,2175,782,1700850,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (33)_jpg.rf.PDfkY9akfW100Qnv9zTl.jpg
train,488,A+ (38)_jpg.rf.Nio3AUAFaInIjr8izpuf.jpg,A+ (38).jpg,A+,A,+,1053,358,376974,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (38)_jpg.rf.Nio3AUAFaInIjr8izpuf.jpg
train,489,B+ (38)_jpg.rf.Ns1vd7zXuD2rAMsc5KNK.jpg,B+ (38).jpg,B+,B,+,2509,753,1889277,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (38)_jpg.rf.Ns1vd7zXuD2rAMsc5KNK.jpg
train,490,A+ (63)_jpg.rf.Nq7KibwcRYMxUkj9ltuW.jpg,A+ (63).jpg,A+,A,+,949,317,300833,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (63)_jpg.rf.Nq7KibwcRYMxUkj9ltuW.jpg
train,491,O+ (52)_jpg.rf.PynfdmcngKeEKRtzJwJo.jpg,O+ (52).jpg,O+,O,+,2903,1051,3051053,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (52)_jpg.rf.PynfdmcngKeEKRtzJwJo.jpg
train,492,A+ (103)_jpg.rf.QVuv2GmunNNQ6Y9VoiPw.jpg,A+ (103).jpg,A+,A,+,2723,968,2635864,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (103)_jpg.rf.QVuv2GmunNNQ6Y9VoiPw.jpg
train,493,O+ (171)_jpg.rf.FqNFZJPzjQfFv9RKgQeP.jpg,O+ (171).jpg,O+,O,+,3065,1035,3172275,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (171)_jpg.rf.FqNFZJPzjQfFv9RKgQeP.jpg
train,494,AB+ (89)_jpg.rf.Focl8XNNW9opS5GUX3tp.jpg,AB+ (89).jpg,AB+,AB,+,2518,697,1755046,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (89)_jpg.rf.Focl8XNNW9opS5GUX3tp.jpg
train,495,B- (12)_jpg.rf.P0z4y4vZnzY3KGNtUlLg.jpg,B- (12).jpg,B-,B,-,1459,444,647796,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (12)_jpg.rf.P0z4y4vZnzY3KGNtUlLg.jpg
train,496,O+ (78)_jpg.rf.OtKrrqDaOvIPLn89ayWr.jpg,O+ (78).jpg,O+,O,+,2234,721,1610714,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (78)_jpg.rf.OtKrrqDaOvIPLn89ayWr.jpg
train,497,B- (15)_jpg.rf.Pp89rIwO0pRnYYXCQHxp.jpg,B- (15).jpg,B-,B,-,1318,446,587828,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (15)_jpg.rf.Pp89rIwO0pRnYYXCQHxp.jpg
train,498,O+ (5)_jpg.rf.PsG0mdUfvN2vX9mU2BNO.jpg,O+ (5).jpg,O+,O,+,2775,893,2478075,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (5)_jpg.rf.PsG0mdUfvN2vX9mU2BNO.jpg
train,499,A+ (163)_jpg.rf.POwpZmTUnyZ2lgzsi5zt.jpg,A+ (163).jpg,A+,A,+,3348,1112,3722976,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (163)_jpg.rf.POwpZmTUnyZ2lgzsi5zt.jpg
train,500,B- (12)_jpeg.rf.H9zl4EjNtgS18j5J1vIp.jpeg,B- (12).jpeg,B-,B,-,1504,520,782080,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (12)_jpeg.rf.H9zl4EjNtgS18j5J1vIp.jpeg
train,501,B+ (90)_jpg.rf.HOTNuLhggjTrlxCnn0OS.jpg,B+ (90).jpg,B+,B,+,2756,985,2714660,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (90)_jpg.rf.HOTNuLhggjTrlxCnn0OS.jpg
train,502,O+ (183)_jpg.rf.5NW5q6NvIPRENMOiqmJS.jpg,O+ (183).jpg,O+,O,+,2851,1039,2962189,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (183)_jpg.rf.5NW5q6NvIPRENMOiqmJS.jpg
train,503,O+ (78)_jpg.rf.5C0LABQGIw5GgxtyuRs5.jpg,O+ (78).jpg,O+,O,+,2771,950,2632450,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (78)_jpg.rf.5C0LABQGIw5GgxtyuRs5.jpg
train,504,AB+ (6)_jpg.rf.3ph0Ud6NBPK2zY5rr2qO.jpg,AB+ (6).jpg,AB+,AB,+,954,320,305280,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (6)_jpg.rf.3ph0Ud6NBPK2zY5rr2qO.jpg
train,505,AB- (57)_jpg.rf.4ra1jKFKpwb3yNk6r2F8.jpg,AB- (57).jpg,AB-,AB,-,1011,343,346773,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (57)_jpg.rf.4ra1jKFKpwb3yNk6r2F8.jpg
train,506,B+ (68)_jpg.rf.N2Iuy3fIdiaH1cY6esSP.jpg,B+ (68).jpg,B+,B,+,2571,791,2033661,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (68)_jpg.rf.N2Iuy3fIdiaH1cY6esSP.jpg
train,507,O+ (181)_jpg.rf.MzYn27pqacdVhiNibOJB.jpg,O+ (181).jpg,O+,O,+,2906,1006,2923436,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (181)_jpg.rf.MzYn27pqacdVhiNibOJB.jpg
train,508,O+ (42)_jpg.rf.5WEM6Fpzr5J8gwka6RPs.jpg,O+ (42).jpg,O+,O,+,1883,638,1201354,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (42)_jpg.rf.5WEM6Fpzr5J8gwka6RPs.jpg
train,509,B- (45)_jpeg.rf.NAYGpg3O3QLlP4E2fhJX.jpeg,B- (45).jpeg,B-,B,-,1481,492,728652,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (45)_jpeg.rf.NAYGpg3O3QLlP4E2fhJX.jpeg
train,510,AB- (100)_jpg.rf.5ceAinCv7njLIoeqSkdL.jpg,AB- (100).jpg,AB-,AB,-,920,279,256680,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (100)_jpg.rf.5ceAinCv7njLIoeqSkdL.jpg
train,511,O+ (99)_jpg.rf.5qez2mmhZYbCyeD9EVv7.jpg,O+ (99).jpg,O+,O,+,2610,811,2116710,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (99)_jpg.rf.5qez2mmhZYbCyeD9EVv7.jpg
train,512,B- (39)_jpg.rf.5olXXtUjIibiuKOwG5SZ.jpg,B- (39).jpg,B-,B,-,2913,1006,2930478,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (39)_jpg.rf.5olXXtUjIibiuKOwG5SZ.jpg
train,513,AB- (20)_jpg.rf.5eum8araNgzW3YqMEAqv.jpg,AB- (20).jpg,AB-,AB,-,873,287,250551,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (20)_jpg.rf.5eum8araNgzW3YqMEAqv.jpg
train,514,A+ (88)_jpg.rf.plQk3vlY4uwdtddvVHIk.jpg,A+ (88).jpg,A+,A,+,2988,1101,3289788,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (88)_jpg.rf.plQk3vlY4uwdtddvVHIk.jpg
train,515,A+ (9)_jpg.rf.po1gFk34yHVJhPzF38K3.jpg,A+ (9).jpg,A+,A,+,2660,912,2425920,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (9)_jpg.rf.po1gFk34yHVJhPzF38K3.jpg
train,516,A+ (181)_jpg.rf.q6KjHZQVa4dNza471KfJ.jpg,A+ (181).jpg,A+,A,+,2467,955,2355985,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (181)_jpg.rf.q6KjHZQVa4dNza471KfJ.jpg
train,517,B+ (53)_jpg.rf.qzWvCBgGcwCBCzebpCe1.jpg,B+ (53).jpg,B+,B,+,2215,589,1304635,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (53)_jpg.rf.qzWvCBgGcwCBCzebpCe1.jpg
train,518,B- (131)_jpg.rf.r4l96SoKmcSaq3GTO0VN.jpg,B- (131).jpg,B-,B,-,2493,849,2116557,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (131)_jpg.rf.r4l96SoKmcSaq3GTO0VN.jpg
train,519,O+ (47)_jpg.rf.QqBTQN0ALzGykdg5t58x.jpg,O+ (47).jpg,O+,O,+,2242,699,1567158,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (47)_jpg.rf.QqBTQN0ALzGykdg5t58x.jpg
train,520,B- (120)_jpg.rf.q0rbBjU7UxVZ09rnrVcI.jpg,B- (120).jpg,B-,B,-,2477,788,1951876,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (120)_jpg.rf.q0rbBjU7UxVZ09rnrVcI.jpg
train,521,O+ (28)_jpg.rf.qoGSh6Z9vsRWAuTHf8oa.jpg,O+ (28).jpg,O+,O,+,2946,932,2745672,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (28)_jpg.rf.qoGSh6Z9vsRWAuTHf8oa.jpg
train,522,A+ (146)_jpg.rf.q9UWoxMrkTdAfSoSvR1I.jpg,A+ (146).jpg,A+,A,+,3300,1194,3940200,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (146)_jpg.rf.q9UWoxMrkTdAfSoSvR1I.jpg
train,523,B+ (60)_jpg.rf.RpqxQTYVJbJ8u9vMRniv.jpg,B+ (60).jpg,B+,B,+,2233,615,1373295,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (60)_jpg.rf.RpqxQTYVJbJ8u9vMRniv.jpg
train,524,O+ (36)_jpg.rf.rgVSTrebU3jojc9Y83jG.jpg,O+ (36).jpg,O+,O,+,2903,949,2754947,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (36)_jpg.rf.rgVSTrebU3jojc9Y83jG.jpg
train,525,O+ (22)_jpg.rf.SDMy23IFYVIItpbIl7v0.jpg,O+ (22).jpg,O+,O,+,2874,869,2497506,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (22)_jpg.rf.SDMy23IFYVIItpbIl7v0.jpg
train,526,A+ (67)_jpg.rf.rwu74q02HdCkf4zOCq2Z.jpg,A+ (67).jpg,A+,A,+,1107,321,355347,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (67)_jpg.rf.rwu74q02HdCkf4zOCq2Z.jpg
train,527,O+ (155)_jpg.rf.sBm63xamJS3uN75YlEoO.jpg,O+ (155).jpg,O+,O,+,3099,1084,3359316,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (155)_jpg.rf.sBm63xamJS3uN75YlEoO.jpg
train,528,B+ (96)_jpg.rf.sHWt53PskSw7KZqUPGwq.jpg,B+ (96).jpg,B+,B,+,3088,1079,3331952,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (96)_jpg.rf.sHWt53PskSw7KZqUPGwq.jpg
train,529,B- (46)_jpg.rf.RLzBWizMEh2Vz9uyzpwr.jpg,B- (46).jpg,B-,B,-,2718,935,2541330,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (46)_jpg.rf.RLzBWizMEh2Vz9uyzpwr.jpg
train,530,B+ (57)_jpg.rf.sIbWZvjacUHI3bEfBJub.jpg,B+ (57).jpg,B+,B,+,2571,957,2460447,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (57)_jpg.rf.sIbWZvjacUHI3bEfBJub.jpg
train,531,AB+ (100)_jpg.rf.qLSBG7XVMtsRqq1iLrIF.jpg,AB+ (100).jpg,AB+,AB,+,2523,758,1912434,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (100)_jpg.rf.qLSBG7XVMtsRqq1iLrIF.jpg
train,532,A+ (141)_jpg.rf.bBoqc2SeQ1IRKU6N0vmZ.jpg,A+ (141).jpg,A+,A,+,3088,966,2983008,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (141)_jpg.rf.bBoqc2SeQ1IRKU6N0vmZ.jpg
train,533,O+ (148)_jpg.rf.bTghmN5lxRqAi34UpY2F.jpg,O+ (148).jpg,O+,O,+,3076,946,2909896,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (148)_jpg.rf.bTghmN5lxRqAi34UpY2F.jpg
train,534,B- (44)_jpeg.rf.clmj8BC0EKXnk2CpDxE2.jpeg,B- (44).jpeg,B-,B,-,1370,492,674040,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (44)_jpeg.rf.clmj8BC0EKXnk2CpDxE2.jpeg
train,535,A- (31)_jpg.rf.cFJsPGqKx6gSM9XHYX87.jpg,A- (31).jpg,A-,A,-,1186,378,448308,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (31)_jpg.rf.cFJsPGqKx6gSM9XHYX87.jpg
train,536,A- (23)_jpg.rf.bzxXtl8Lo6gTP1SAOxP5.jpg,A- (23).jpg,A-,A,-,1263,322,406686,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (23)_jpg.rf.bzxXtl8Lo6gTP1SAOxP5.jpg
train,537,B- (5)_jpeg.rf.bqLtfqEMWJpHUNhoRQfc.jpeg,B- (5).jpeg,B-,B,-,1600,500,800000,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (5)_jpeg.rf.bqLtfqEMWJpHUNhoRQfc.jpeg
train,538,B- (65)_jpg.rf.qSJMFAACclliQH8m3nU9.jpg,B- (65).jpg,B-,B,-,1153,318,366654,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (65)_jpg.rf.qSJMFAACclliQH8m3nU9.jpg
train,539,O+ (174)_jpg.rf.d0OYeBQo7A6Atk2ITomV.jpg,O+ (174).jpg,O+,O,+,2869,946,2714074,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (174)_jpg.rf.d0OYeBQo7A6Atk2ITomV.jpg
train,540,B+ (79)_jpg.rf.dM3pDgUdBYSeCNJqxdDF.jpg,B+ (79).jpg,B+,B,+,2781,829,2305449,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (79)_jpg.rf.dM3pDgUdBYSeCNJqxdDF.jpg
train,541,B- (38)_jpeg.rf.hYpLVaqnXfFqJ7WAxfHt.jpeg,B- (38).jpeg,B-,B,-,1600,498,796800,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (38)_jpeg.rf.hYpLVaqnXfFqJ7WAxfHt.jpeg
train,542,O+ (23)_jpg.rf.hTrmf2vqmPjrcuohuuPh.jpg,O+ (23).jpg,O+,O,+,2812,1040,2924480,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (23)_jpg.rf.hTrmf2vqmPjrcuohuuPh.jpg
train,543,B+ (29)_jpg.rf.hhw3ayUOLweBcljaz746.jpg,B+ (29).jpg,B+,B,+,2553,809,2065377,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (29)_jpg.rf.hhw3ayUOLweBcljaz746.jpg
train,544,AB+ (35)_jpg.rf.e2FuCjXeQHvRJ5IsgzE8.jpg,AB+ (35).jpg,AB+,AB,+,770,247,190190,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (35)_jpg.rf.e2FuCjXeQHvRJ5IsgzE8.jpg
train,545,AB- (58)_jpg.rf.EDcaI0JyVohM4gClW5fp.jpg,AB- (58).jpg,AB-,AB,-,1006,279,280674,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (58)_jpg.rf.EDcaI0JyVohM4gClW5fp.jpg
train,546,B+ (59)_jpg.rf.i71ALPqslSXRIgHsaJRu.jpg,B+ (59).jpg,B+,B,+,2225,712,1584200,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (59)_jpg.rf.i71ALPqslSXRIgHsaJRu.jpg
train,547,B- (117)_jpg.rf.iLeSXFKgi1Rfgrcphf3S.jpg,B- (117).jpg,B-,B,-,2143,701,1502243,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (117)_jpg.rf.iLeSXFKgi1Rfgrcphf3S.jpg
train,548,O+ (43)_jpg.rf.DzpamtdlILRFgjXdWoZi.jpg,O+ (43).jpg,O+,O,+,2422,862,2087764,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (43)_jpg.rf.DzpamtdlILRFgjXdWoZi.jpg
train,549,B+ (82)_jpg.rf.EGVWtEGSJSU93MhMEdGy.jpg,B+ (82).jpg,B+,B,+,2941,1051,3090991,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (82)_jpg.rf.EGVWtEGSJSU93MhMEdGy.jpg
train,550,A- (88)_jpg.rf.E0ZAegoOKKEjaNUgGOvW.jpg,A- (88).jpg,A-,A,-,1240,337,417880,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (88)_jpg.rf.E0ZAegoOKKEjaNUgGOvW.jpg
train,551,AB+ (99)_jpg.rf.qifedLjtm6j76UYsUBmA.jpg,AB+ (99).jpg,AB+,AB,+,2382,822,1958004,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (99)_jpg.rf.qifedLjtm6j76UYsUBmA.jpg
train,552,B- (86)_jpg.rf.iUfx4bHFNf95FBSt4VFf.jpg,B- (86).jpg,B-,B,-,1549,510,789990,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (86)_jpg.rf.iUfx4bHFNf95FBSt4VFf.jpg
